id,user_id,recipe_id,rating
d260c7bb-a66e-428c-abe1-016c1695763b,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,a2b8ee43-b152-4795-9bec-a4c77d50431b,3
edf31c90-7552-46b0-93cb-32801d850b56,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,4c7d1860-7d5a-43f8-a069-8a21743e06ba,3
4f3f58bb-7034-4739-8d58-f4883c36497f,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,96e2e637-ca46-4124-8382-90a4d3db9ade,1
7d06986e-38f7-47b4-a77c-848697852940,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,29b89c07-b954-46f9-a85a-c9f99a844ace,1
1209a4dc-8fa1-447f-8804-bec2887c3558,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,d250a616-8cb4-4dff-83ba-7466e8d3f2e5,4
e72edc14-c336-4bc9-8076-0a345d69b690,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,7ba541a2-c415-46fa-a8ba-c952605edc95,2
eeff352b-f997-4e8b-a4fe-be9b7e58e666,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,73ed3afa-6734-4d5a-81d7-4249d72ff9a6,1
f9853cae-2a7e-44e6-bb67-49e1ece7532d,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,a3c53f22-5fda-4a46-b936-f295430c17f4,2
9f4b7c50-8a8d-47fd-8ed6-bdce7dd20c4f,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,d91f2afe-58df-41d5-a91c-0093bc8d56ba,4
40df4bda-0a78-452e-8003-e3613e8c7f12,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,a342de61-7d7f-46e1-8846-bae29562d688,3
152474cd-b32d-406f-9693-3255e8debbb2,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,413208ee-5a1a-4774-8baf-f4b5331663bf,3
8491506b-1571-4415-8797-ac23b75b9b85,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,d9b992c1-1d24-41a2-8f6b-69ec2be570aa,2
4469edd1-402c-4071-ad81-6899da2eb659,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,bfae8bd7-413e-46ff-8eba-840be29fb1ed,4
dcc7b8f9-2b58-4ba6-ae7d-1c5c4832149e,5536ebdf-06cb-4c71-bc4c-75cbadf9a3cc,ee86c094-086e-436c-a313-dddc3ea765fd,4
3f73f280-1abe-4360-ab44-281607e2aa14,90d96f66-6b4a-49c3-a23c-6312a39ea871,5c63ae78-a4c3-4912-babd-e98d2b9f9d12,5
0bb67ef4-a775-4a4d-bae4-67d310a24aa9,90d96f66-6b4a-49c3-a23c-6312a39ea871,c3a71a55-58c0-42d9-bce1-f5821c1efbbc,4
0ba79a25-66df-4eaa-a711-13cfcc914990,90d96f66-6b4a-49c3-a23c-6312a39ea871,0c75e588-9625-4c21-a68f-402459f2a454,3
939c23b1-1bd3-4476-b2fc-6cd33467e930,90d96f66-6b4a-49c3-a23c-6312a39ea871,0d56223b-e037-42e0-a6ae-63ac58d453ff,2
81fa6080-930c-4ff3-a1ea-45317eda176a,90d96f66-6b4a-49c3-a23c-6312a39ea871,bb687f89-3719-4c11-9fd7-5b5fd2dcd522,4
a1cf0a51-54f0-4d08-985e-a658a66e2df8,90d96f66-6b4a-49c3-a23c-6312a39ea871,f35a0eb4-56f8-47ad-a41e-64a8ea848eb5,4
4ada2e7c-da4c-469c-8fca-1da4e8825efa,90d96f66-6b4a-49c3-a23c-6312a39ea871,df0965c7-f075-4015-9de3-aa04d33f060a,5
fe0f1ad2-7270-457a-b5bb-9c17883ebeb3,90d96f66-6b4a-49c3-a23c-6312a39ea871,aa181721-d512-488c-926f-f8331c2a0cab,4
cf851189-a4df-46f1-8558-2c8242007eef,90d96f66-6b4a-49c3-a23c-6312a39ea871,c8ea8586-8af0-4fd7-a99d-cbc38eee2729,1
f6929873-3e9a-4f03-926d-ac3af5382515,90d96f66-6b4a-49c3-a23c-6312a39ea871,5321812c-f9a3-40df-a1b0-bcdb07db8824,1
c6d5ffd8-d9e2-4ecb-9f54-1d68c56b11cd,90d96f66-6b4a-49c3-a23c-6312a39ea871,70386cb8-2b42-4614-b229-b6b8045844ff,2
93cf0367-9df9-4cfb-ac0b-1b643cfe904c,90d96f66-6b4a-49c3-a23c-6312a39ea871,93cae326-a7c0-4398-9b53-199fb7e0c870,4
745db27e-8fa2-464a-b0fa-447ec1adf492,90d96f66-6b4a-49c3-a23c-6312a39ea871,6db8e881-7008-4dad-947f-44cedc07a552,5
5cbd6482-76a0-494e-95af-c7c0be805d03,90d96f66-6b4a-49c3-a23c-6312a39ea871,f410de6d-5530-4f91-b340-629b42a03f94,2
7537ab87-f719-46cc-9139-3b2bbbddc00e,90d96f66-6b4a-49c3-a23c-6312a39ea871,eda41ff2-0d19-44c1-a2db-0e9a39387186,3
70c82b56-ca6c-4e4f-a1b1-1cc2af0f30b1,e26635be-7d5c-448f-b31e-cffdd19ea9a2,b6be18e3-d44e-4b47-9508-02c9a8427cdb,2
16c805ad-8085-47e5-a16b-6b00c5d7fc6a,e26635be-7d5c-448f-b31e-cffdd19ea9a2,2763d190-138d-4bc8-b78a-a5efb395c9a6,3
0414dca6-dba3-4649-ad72-d3d365759424,e26635be-7d5c-448f-b31e-cffdd19ea9a2,d8504a2e-47b2-4b52-97a1-f087c5cd1f5c,3
a0825532-a6b5-4a1f-8ceb-5b5d9fdde01b,e26635be-7d5c-448f-b31e-cffdd19ea9a2,1036fcaa-425f-43b3-8f2e-b2e089e86bf0,5
371ec3ab-b169-47ec-b3be-8a4ca0016754,e26635be-7d5c-448f-b31e-cffdd19ea9a2,e613809c-30b1-4fb7-b844-6ea28a2623fe,3
8075a6ec-5222-4a95-968e-fd63a1697c2c,e26635be-7d5c-448f-b31e-cffdd19ea9a2,6c224f9d-750e-4e9f-9718-27947b43ce7c,2
8682e81a-3bf1-4309-838e-55674e06a828,e26635be-7d5c-448f-b31e-cffdd19ea9a2,ded94e06-c47e-4828-9599-61e826952293,2
a48df9cc-0d70-40a5-90df-4b8fa033ad4c,e26635be-7d5c-448f-b31e-cffdd19ea9a2,a359a656-856b-4e12-b13a-a93645d14807,2
39b00450-feff-4dcf-9074-e288b9aae03d,e26635be-7d5c-448f-b31e-cffdd19ea9a2,d812331e-775b-4b29-b066-02f9319f6840,3
f1378f4f-50e7-48ea-8e3c-6569cc51ef1f,e26635be-7d5c-448f-b31e-cffdd19ea9a2,42a4be79-d5c2-45f8-a145-2a15a4e8dd3d,2
e54f5ea9-82d6-4b96-b8a7-9c3aabe0dc03,e26635be-7d5c-448f-b31e-cffdd19ea9a2,3c4d823c-8184-484c-836d-28d376a3ad35,4
f94cf2b2-e020-496c-bf58-6b52c8808e4f,e26635be-7d5c-448f-b31e-cffdd19ea9a2,7c41bf15-1d81-42ec-b8ba-bb148f70aa61,5
4150f2d5-93d0-4596-ac0d-12c419cf3675,e26635be-7d5c-448f-b31e-cffdd19ea9a2,28da1315-d79b-43d7-a7f1-42bc273b4d67,4
63e4708f-e440-44b9-aed7-36970319ffa9,e26635be-7d5c-448f-b31e-cffdd19ea9a2,fb27f2f7-33eb-4d53-af2c-f3277c64ebf2,2
6480c1eb-c0fd-4c2e-80bf-3594aed6a13e,e26635be-7d5c-448f-b31e-cffdd19ea9a2,810fd7da-8e6c-498f-8c20-f46fc3a7c0da,3
5c62f8f4-0b86-458c-9ac3-8558620ca44f,6a1211b3-15ac-4a64-8707-70a16ad59962,8aafb01c-f2c0-4cd5-b187-56e1388b9b85,4
1d0a093a-b622-47a1-a9c9-eaf7e3d328c2,6a1211b3-15ac-4a64-8707-70a16ad59962,c463e81a-e3f5-4a9b-992f-3ea8a0298e4f,2
dee4bf17-a9b9-4acc-a41c-7bad066342d5,6a1211b3-15ac-4a64-8707-70a16ad59962,6be72cf2-f79b-48da-bb76-cebf87f65541,4
f0c466df-ead2-48be-8eb9-b019bb894f76,6a1211b3-15ac-4a64-8707-70a16ad59962,b062fa8d-7a27-4b2d-9013-735edea50d54,2
753fce19-e88d-49c1-95d3-9607d9399274,6a1211b3-15ac-4a64-8707-70a16ad59962,a6fc8340-db6a-42ea-8eac-0c53959ef155,3
b29d2626-ec85-4a54-8282-3ecc8952b611,6a1211b3-15ac-4a64-8707-70a16ad59962,c7affaee-a2f3-460b-af4f-c79447ebc0df,1
53ad60d0-06ea-402a-974b-ab7d777562a1,6a1211b3-15ac-4a64-8707-70a16ad59962,91f3af79-c629-4ab1-998f-1710a346eada,3
e911db95-c9eb-4c11-a183-7e9087874841,6a1211b3-15ac-4a64-8707-70a16ad59962,bd88407e-77c5-4e1f-9db3-b0b8bcd47ae4,4
5b3baac1-95d9-4710-93a1-b63c46d01725,6a1211b3-15ac-4a64-8707-70a16ad59962,f725c636-1cdd-4e77-a3d2-4df67424f484,2
f79ecd2d-6b68-4117-a537-3b5146c9afc5,6a1211b3-15ac-4a64-8707-70a16ad59962,5b99be8a-d6e4-4903-b6c0-732a2ca2928a,4
2ad07ec2-b9bc-4e40-891b-c08dec430514,6a1211b3-15ac-4a64-8707-70a16ad59962,8edce5fc-0b04-4dea-9949-5afe9d713a95,1
11f1b638-efde-4159-86ce-4eb00c919c44,6a1211b3-15ac-4a64-8707-70a16ad59962,f97332b4-cd6a-4f83-97d3-f985d7401e96,5
4896bc05-2c50-47ce-ae9d-f05c0cef65ce,6a1211b3-15ac-4a64-8707-70a16ad59962,4561e9e8-edca-4ab7-90e9-17952568f76c,5
9979603e-0cee-42d3-81d8-9c0e59dea12f,6a1211b3-15ac-4a64-8707-70a16ad59962,59e0f01e-192a-4b9b-b7f5-be0bc7f68efb,5
18607d2c-77c1-4b88-b635-32c7594a97f2,6a1211b3-15ac-4a64-8707-70a16ad59962,6d058de1-338a-40dc-889e-0948caf6cbb8,4
b7011a9c-ac79-4421-b6e1-e8672e18c712,a2ffb67f-3066-4556-afb2-8f461e7761df,8d2edac2-3754-4707-8e78-af07e39a0b1d,5
2d6fab7c-8c52-4491-ab72-f0dc8e95ceec,a2ffb67f-3066-4556-afb2-8f461e7761df,19733ac3-ff3f-4a79-9040-c4d8dd1a676a,3
36e80012-3a3c-49c8-9ff9-93b52a929a59,a2ffb67f-3066-4556-afb2-8f461e7761df,89d2d251-a575-4b2e-b84e-51f270f5f41a,2
eda03e8b-210a-4f59-8a90-c3b1ec8e5568,a2ffb67f-3066-4556-afb2-8f461e7761df,f30e6bcb-e5c5-423b-ba67-c953671bd9e9,1
72cddea4-3efa-4ae4-9dc9-db204300f118,a2ffb67f-3066-4556-afb2-8f461e7761df,0b1b429d-3924-4616-b9b8-23f375d2161e,1
6f0c53be-e1e1-444e-b5c5-0bef3b6d9dc4,a2ffb67f-3066-4556-afb2-8f461e7761df,6e3d1ada-432a-41bb-97e0-b7ac4165d8c2,4
74e2ec24-45a3-413f-be72-170524b5904c,a2ffb67f-3066-4556-afb2-8f461e7761df,a3cd12ac-1a52-42f8-905d-fce868d62e1d,2
67ce2ba4-6ae0-488a-9cb5-72d0be31727b,a2ffb67f-3066-4556-afb2-8f461e7761df,0dcc750d-f19c-470f-a561-582a94876414,3
1bcffb7a-c4f7-4491-8d0d-4eaa76105d47,a2ffb67f-3066-4556-afb2-8f461e7761df,649417d6-9477-4f3e-bd46-9a12f4b20421,2
bf24b51f-9e9f-4089-a6fc-67efd9d484de,a2ffb67f-3066-4556-afb2-8f461e7761df,a9d60964-810a-4f49-9713-757d6db4036e,2
f0327ac1-2c4f-46d3-a45a-442ce6ecb331,a2ffb67f-3066-4556-afb2-8f461e7761df,bbad21eb-d254-4735-8e8a-5b8714517880,3
29950c92-784f-4045-a423-726e15682982,a2ffb67f-3066-4556-afb2-8f461e7761df,87113f53-e8b0-45f4-9a3d-e14996998280,5
6845df18-060b-4491-9686-be4ea7bfa536,a2ffb67f-3066-4556-afb2-8f461e7761df,ddfa0be8-05d2-4226-99d2-090361ac1683,3
1517282b-a6e7-4135-a51c-36c17ac1c67e,a2ffb67f-3066-4556-afb2-8f461e7761df,50db639b-8fba-4fc0-acd8-736615212604,2
24f9808e-750b-4792-a4d9-18fe0e6d5fd5,a2ffb67f-3066-4556-afb2-8f461e7761df,e7e6a1ff-427b-47ff-a49f-8fc5d4bec26d,2
f23959a8-d203-4ec8-a62c-0ac56e273f7a,53e49eb4-c769-492a-b70c-9f72641c369d,f9292bf4-ebe3-4268-9810-ee7e457f14bb,5
39416a4b-2c5d-4bcc-b9ee-6288100d7e4c,53e49eb4-c769-492a-b70c-9f72641c369d,62b1a5a5-c624-4f3a-8dc1-d8d9e00c3896,4
70d3bf5f-0bc5-4835-9177-770a914a859e,53e49eb4-c769-492a-b70c-9f72641c369d,77dd0c54-167a-42b0-a550-fb7a5c55f241,1
