id,user_id,ingredient_category_id
2120d42d-048a-4aa5-bf7b-287e5c3756da,7a6f4f3d-1f14-4531-ab76-0a2da5e4289a,62911dc4-2b13-43d4-8593-d60f98453780
2c9d8577-1aca-491c-b83e-8d2761fc657d,7a6f4f3d-1f14-4531-ab76-0a2da5e4289a,94884ca7-d298-487e-be65-4f2b05fbcbca
5089b469-ef55-4b93-8fe6-06130e8de7a9,5371421e-83eb-47be-9fb6-9c3f550b0887,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
f3765c1e-d4eb-43d4-b7e6-911d482a7151,6efe127a-afda-4cf6-9f9e-921dafd559c3,94884ca7-d298-487e-be65-4f2b05fbcbca
79d3ccd2-1891-445c-8913-4ece76f6513d,43ad035a-8df2-459d-9679-fd4e16f2cafe,ceee0880-88b4-4735-aaf9-fc308a818779
ded197a5-91c0-4313-9b29-3494998f3b5d,43ad035a-8df2-459d-9679-fd4e16f2cafe,353f617c-7220-46c1-abf4-0b8696d8a805
47eb9213-db0f-4a95-8760-f2c9ae4760bb,4a99f6e9-eb9a-42f9-9e68-ddc6778cbc7c,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
60baa410-ef6c-4b10-971f-0ddea6904696,4b9de64b-26fe-4f3c-9521-4d164c013cdc,ceee0880-88b4-4735-aaf9-fc308a818779
5e9bca55-3fe8-4e20-a5b1-7d75b9dabd3f,090f8bb3-5527-4065-94a6-17179327f29d,90a49599-f03f-4d70-8eac-80b91df0e951
7b8e6e87-5b7b-4600-9d3b-b88f9a150be4,090f8bb3-5527-4065-94a6-17179327f29d,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
760675ac-4f1d-4888-89e8-ecf62c86801e,2879454d-9096-4d3b-94e2-a13839b000f6,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
9bc94f87-e7dd-4810-8bf2-295930f991d2,30a7ced6-a69d-44f5-9d4a-8c121bc5072e,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
91631076-0144-4800-8678-6cd9e7399f36,30a7ced6-a69d-44f5-9d4a-8c121bc5072e,94884ca7-d298-487e-be65-4f2b05fbcbca
f50e091b-cfdc-4edc-9122-ecc70bc5faee,93217cb1-cea4-48f5-bb73-9452198561b9,62911dc4-2b13-43d4-8593-d60f98453780
ec608bba-aafe-4216-8c02-965ee067543d,397f6c92-9009-4a7f-a67f-a1413ebddea6,353f617c-7220-46c1-abf4-0b8696d8a805
65f6ec4f-402c-4257-be68-74c518c56d5b,397f6c92-9009-4a7f-a67f-a1413ebddea6,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
15765d5d-f403-497b-a63e-22a04a26cfbc,924efd0b-2e8b-45d5-a1ef-b963b1f3a305,ceee0880-88b4-4735-aaf9-fc308a818779
390e1d69-5005-435e-be90-2296fd3dafab,7ebae846-012a-4dfd-9943-53bd9889f3bd,353f617c-7220-46c1-abf4-0b8696d8a805
83ac103f-9407-4d72-9ad5-5fbec9ef2609,7ebae846-012a-4dfd-9943-53bd9889f3bd,ceee0880-88b4-4735-aaf9-fc308a818779
ae8751d7-554b-4f1f-b1c3-b2d86a355c68,acde3871-414b-4ba7-839a-bcbd619d486a,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
3402d5dc-c4ea-457f-95bd-c93a42ffeba2,acde3871-414b-4ba7-839a-bcbd619d486a,353f617c-7220-46c1-abf4-0b8696d8a805
04a4db31-38c5-437d-aa82-f0e5e428eab9,65f4921c-d481-4323-a66f-1c927444c476,90a49599-f03f-4d70-8eac-80b91df0e951
cb44ae69-fffd-4e1f-afa9-8c1931f7ac39,65f4921c-d481-4323-a66f-1c927444c476,353f617c-7220-46c1-abf4-0b8696d8a805
f890232c-cc65-42ab-ae8b-b98d8f12f53a,bffd1202-4066-4204-89ec-16876c21849d,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
c81ad22b-1930-470b-8c32-8d6d94ae6793,21014eae-b473-4323-b57e-862028c38452,94884ca7-d298-487e-be65-4f2b05fbcbca
4642677a-4dff-4dbe-9b5d-235a4dfbddba,21014eae-b473-4323-b57e-862028c38452,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
2587abf4-4d1f-49da-86e0-30ee66070504,8712d258-f7f2-4171-99cb-733cf6e57b4e,ceee0880-88b4-4735-aaf9-fc308a818779
2434dea2-fc81-4ca1-a2f3-6768f49cbb5d,8712d258-f7f2-4171-99cb-733cf6e57b4e,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
58065a97-e49a-4182-8664-b9b930cdbf42,fb110b25-050b-4499-91a0-dff8f145f526,ceee0880-88b4-4735-aaf9-fc308a818779
6f26118e-00a5-46e4-9aff-569b78c83715,c8992a9e-06fd-49d6-bda3-d806a615788c,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
c7f7e149-6ab5-4993-8b95-b6b7c082a509,c8992a9e-06fd-49d6-bda3-d806a615788c,353f617c-7220-46c1-abf4-0b8696d8a805
0deef1f5-237c-46f1-902a-dd7f5de68d07,630a967b-a86b-4511-bbff-a0bd04312cef,ceee0880-88b4-4735-aaf9-fc308a818779
d2c7021f-0fb9-42f3-ab87-fe9078f9483f,95f77e27-c39d-4f2e-8861-519bc13b3bdf,90a49599-f03f-4d70-8eac-80b91df0e951
3b257695-21f4-49e9-9867-94e67c2b0d5c,95f77e27-c39d-4f2e-8861-519bc13b3bdf,94884ca7-d298-487e-be65-4f2b05fbcbca
70357445-e3b3-4a6e-ad92-340258692ed3,fa42d6d0-6005-43f6-ae07-2c06bdd11e37,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
4d104c1e-e612-40ed-ac57-8f17a1b7d2ff,547fbb75-2e35-45c1-bdf0-120dad27ff05,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
a4727ede-c716-419d-a29c-2ce69ae06ed4,63ae9023-df54-435a-9130-1eb44269f400,94884ca7-d298-487e-be65-4f2b05fbcbca
3332640a-6c65-4bcb-868d-8729719cb91f,63ae9023-df54-435a-9130-1eb44269f400,90a49599-f03f-4d70-8eac-80b91df0e951
1ef60fa3-9061-4012-aa12-e8bfd8293733,d6b5d60f-7229-4547-9f93-1553a20549ed,94884ca7-d298-487e-be65-4f2b05fbcbca
ce9eb86b-02f8-479b-b863-ac11f5a2b484,dc2eb853-54fe-4cf2-9711-4fbe3d7b21ae,62911dc4-2b13-43d4-8593-d60f98453780
f4cca2fd-f977-4264-8798-895b2dc2bf41,dc2eb853-54fe-4cf2-9711-4fbe3d7b21ae,90a49599-f03f-4d70-8eac-80b91df0e951
e4f4d534-077b-42fb-af45-dafdb08d3f4c,9718392a-6ab5-46fe-af71-cbbcb79ea8df,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
4759d7db-6d44-4d2b-977c-5b99cecfbf69,d25dbd89-02cd-41e9-adce-d7892bfb41a7,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
f6749108-08c9-46c5-9a33-a2e7673ffc2e,e923e5e1-50fd-4610-a558-cd28c84ba746,62911dc4-2b13-43d4-8593-d60f98453780
3bfb3f8f-c0c5-4af4-8fa4-2447f745c113,bdbdc9c9-5210-4945-927b-0a859edafd90,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
5627a0c6-69a4-4e15-97b2-6f59e00c6d6c,25838d03-22a4-4f6a-8b2e-761be75a37bb,353f617c-7220-46c1-abf4-0b8696d8a805
aad877bf-cfa2-4ee4-9ea7-cc9f87334dcc,b24447d3-5cb2-4a9d-ba9e-8a901c7a54b3,ceee0880-88b4-4735-aaf9-fc308a818779
c2173c67-ee20-48f9-af65-637238650659,b24447d3-5cb2-4a9d-ba9e-8a901c7a54b3,62911dc4-2b13-43d4-8593-d60f98453780
a4e74517-fbd0-479a-96f0-c522e0341b60,3031e603-3d85-4e67-96ed-3f23ca2f215c,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
8e65a00f-b703-4c48-8b99-7549faff9dda,3031e603-3d85-4e67-96ed-3f23ca2f215c,353f617c-7220-46c1-abf4-0b8696d8a805
03c9d55c-22e7-4687-a2bd-c21709b6877e,bd7527f4-4c43-4778-874b-696d2e8bbd5c,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
1401e752-59da-420a-a286-4ce10074a5ad,9fabe67d-6190-413a-89eb-ca9f261b101f,90a49599-f03f-4d70-8eac-80b91df0e951
f35e4757-3cc0-4508-9e78-586b60916799,ab453556-90cd-497b-85fd-99a9c9ea68e8,94884ca7-d298-487e-be65-4f2b05fbcbca
79c18c5d-e7b0-47f6-b81d-353f4d3594cb,ab453556-90cd-497b-85fd-99a9c9ea68e8,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
dec874ac-3289-43b5-884f-d871712f098b,82603a69-2409-4b86-ad46-3f858f21ce07,90a49599-f03f-4d70-8eac-80b91df0e951
e711d5d7-70d8-4813-aede-daf5d2abf9f0,b66c1d18-2ee1-43e0-bfa2-0998bbeaf342,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
60bf1e61-10e8-46ff-8e6c-8ee6e312f748,b66c1d18-2ee1-43e0-bfa2-0998bbeaf342,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
df121d85-1147-4d99-be14-69847e350ec3,16d94df6-0055-4aa4-9dd7-d7d9d18edc08,94884ca7-d298-487e-be65-4f2b05fbcbca
59deb78c-accb-46f8-b702-d25ea7125be5,16d94df6-0055-4aa4-9dd7-d7d9d18edc08,353f617c-7220-46c1-abf4-0b8696d8a805
ed44ea2f-872b-4fe5-8b8a-7173e48f5b85,32d7a9c9-2709-4e2b-b813-f493b8c3f7e3,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
fb785690-c8f3-4f72-a44f-038ac6ee7927,32d7a9c9-2709-4e2b-b813-f493b8c3f7e3,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
a5930eff-870e-4498-8ffd-5c57041808e5,06625c36-8852-41f3-8d5e-5a2fbb3ff1b1,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
5c716714-3203-4c44-a89f-796dc6384936,47e6b119-87bf-4768-9efb-25ec8ee4c40b,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
069a7239-19e3-44d3-8176-69d2cec55c6c,47e6b119-87bf-4768-9efb-25ec8ee4c40b,ceee0880-88b4-4735-aaf9-fc308a818779
5155cca3-5e91-4df9-b5c5-a3c11873c965,8037a04d-7398-43e9-8250-90eae577bbcb,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
d39a0105-17de-49da-b6fb-efb19b804a4b,8037a04d-7398-43e9-8250-90eae577bbcb,62911dc4-2b13-43d4-8593-d60f98453780
5dc0f38e-6529-48f9-957b-9ca933235f6b,b3e2fafd-cce9-4929-a172-6024cd25fb9e,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
245a2a85-3f59-4454-9a02-a179b2b82bc2,b3e2fafd-cce9-4929-a172-6024cd25fb9e,94884ca7-d298-487e-be65-4f2b05fbcbca
4bf22324-0fb5-49d1-baf8-28a13fb226b2,0fe2f807-8105-4503-8698-7ede04e4ebc1,ceee0880-88b4-4735-aaf9-fc308a818779
76f30cb7-8523-4e01-8807-e129b2519963,0fe2f807-8105-4503-8698-7ede04e4ebc1,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
62ad86af-8d3d-4252-8be9-4e4626bd043b,22241889-f673-448f-b9c8-f911520719db,353f617c-7220-46c1-abf4-0b8696d8a805
d67bfd87-9ac8-4a30-8dc2-50385b8a1c74,f3164017-936a-468b-b17a-bc8760bb4440,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
fa429886-8a24-4520-a494-18d47e5ea957,f3164017-936a-468b-b17a-bc8760bb4440,ceee0880-88b4-4735-aaf9-fc308a818779
e8c38f90-dc1d-4e5a-98d8-7f8c7afe750b,e56ce733-7421-4cf4-bd9d-09ca9c89af5d,ceee0880-88b4-4735-aaf9-fc308a818779
5febee6e-31bf-473b-a077-41ce2bec9184,e56ce733-7421-4cf4-bd9d-09ca9c89af5d,90a49599-f03f-4d70-8eac-80b91df0e951
c65c29fd-76dc-4140-b332-c2f6dbc2d94b,d3588268-74b4-420c-8d92-0cf5a2b91379,ceee0880-88b4-4735-aaf9-fc308a818779
ba74a695-1ad3-45fb-89dc-cc633bed99db,d3588268-74b4-420c-8d92-0cf5a2b91379,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
027b8c4a-6cb6-487e-b8bc-296d4ae08f90,1826d756-ee2b-4827-b618-57c19a49a19d,90a49599-f03f-4d70-8eac-80b91df0e951
4a4ab25b-8c2a-4ad5-9666-3983e759470b,1826d756-ee2b-4827-b618-57c19a49a19d,62911dc4-2b13-43d4-8593-d60f98453780
4d64c9c1-ab77-40ae-896f-bf31704a9004,25ae6ec3-10db-4e5c-b37e-23f29e5e9c8a,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
dcc5a7b8-9262-453d-a333-b991c99e7f33,25ae6ec3-10db-4e5c-b37e-23f29e5e9c8a,62911dc4-2b13-43d4-8593-d60f98453780
a83553b1-172f-46ff-b5e3-cf8c59783e20,30e77ddf-5e7c-428a-a01b-fa035a68d3ca,94884ca7-d298-487e-be65-4f2b05fbcbca
f504a660-de3b-4119-ae2d-d4b1ff61af2f,05d86c22-c64d-4335-a43d-52eb1c9a04c6,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
ec8fcf96-ebec-46cd-86ce-9558367c6ade,05d86c22-c64d-4335-a43d-52eb1c9a04c6,94884ca7-d298-487e-be65-4f2b05fbcbca
b3289ccf-32f5-40fe-99b9-a19974b762a4,b5ac377e-fad5-4e74-8d7c-84d045b95ba3,94884ca7-d298-487e-be65-4f2b05fbcbca
ee2183ab-6c9b-40ba-8fef-deb284019885,b5ac377e-fad5-4e74-8d7c-84d045b95ba3,353f617c-7220-46c1-abf4-0b8696d8a805
f178d18d-c9f8-44d4-93bb-6f884c13a2fd,8c8442cc-d89c-4281-824c-296da5b803b7,353f617c-7220-46c1-abf4-0b8696d8a805
6a470154-f759-48f3-a119-1fb0d9251572,8c8442cc-d89c-4281-824c-296da5b803b7,ceee0880-88b4-4735-aaf9-fc308a818779
502695c8-c6c5-4644-9f1e-77c7564ab37d,1669d13b-c8c3-471d-9bdd-ba545809bdc6,94884ca7-d298-487e-be65-4f2b05fbcbca
e7491c8a-ffcb-44e6-8c45-a2acc4d83cf2,1a6c92a1-7a4f-4d76-aff0-c68d191326f8,62911dc4-2b13-43d4-8593-d60f98453780
d4592e1c-882f-4702-b85d-825b6bde1b8e,f632de2c-f408-4e82-aacb-72cd3c574125,62911dc4-2b13-43d4-8593-d60f98453780
90284e05-1d4e-47fe-9de9-2dee02905196,f632de2c-f408-4e82-aacb-72cd3c574125,90a49599-f03f-4d70-8eac-80b91df0e951
2a25934c-d670-4e77-b2aa-7da4933f2822,28ecfacf-5a69-4a1f-a5be-44978d24a95c,ceee0880-88b4-4735-aaf9-fc308a818779
e4f62d40-965f-40de-9246-0fb5c0e72a7b,c62712f8-d868-4caf-a2ab-42ec379addb8,62911dc4-2b13-43d4-8593-d60f98453780
5c54090e-9b36-4e88-9823-3d2acd0d09b8,4e163b59-d311-47f9-99d8-d8bb3250bf2e,62911dc4-2b13-43d4-8593-d60f98453780
c06d62eb-6e54-4a92-92c1-d820d4bdedd9,9b38e3a0-417c-4706-b51d-29b492567c38,90a49599-f03f-4d70-8eac-80b91df0e951
e4da8d63-fc7b-44b7-8f4c-70c3757ce6a3,278097f6-b4bf-4e4d-814c-1f1970665f25,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
e446a43a-7218-40b9-9738-4cb207ceebda,278097f6-b4bf-4e4d-814c-1f1970665f25,ceee0880-88b4-4735-aaf9-fc308a818779
76e3409c-987c-4008-856b-148071953626,5d7c9a80-2687-4d25-b621-3f0a769401c5,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
c83b526f-6e8b-447e-93d1-872031d61c24,7cebfb9f-8fec-487a-b0ae-c6622cff4964,ceee0880-88b4-4735-aaf9-fc308a818779
f16fd9bc-77ee-44d2-9864-b6ec60b4b895,a40a4ac7-07c4-4d34-a3d5-4e7bc8365a38,94884ca7-d298-487e-be65-4f2b05fbcbca
f0cc551b-3fcd-4a60-9f8e-c3d18a842557,76c023a7-8943-4cd7-95f7-f56130b9d43e,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
f5661744-8f1e-4936-8f70-c53146339b63,d7ba8aff-7659-4adb-9886-581722dd70e3,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
cc40d3f3-8832-4ada-be85-7fd239e06323,890b5529-d093-41a1-9aa0-8defb31fbd1b,90a49599-f03f-4d70-8eac-80b91df0e951
882b5152-2206-44a3-a620-e495ea39f967,890b5529-d093-41a1-9aa0-8defb31fbd1b,353f617c-7220-46c1-abf4-0b8696d8a805
180c5572-5883-43f4-8d92-0193456ef001,fc3c49ad-8ad7-4309-b13e-ee2a4ca368e7,62911dc4-2b13-43d4-8593-d60f98453780
c8cd827a-8bb1-4655-a8fb-21ca0fe3c44c,fc3c49ad-8ad7-4309-b13e-ee2a4ca368e7,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
c57d7947-2e68-4e09-80d4-fccb67aae91f,fbe44967-5708-4423-ac9b-b76f558bb9a9,94884ca7-d298-487e-be65-4f2b05fbcbca
b9ce9ce4-f9bf-4d95-b69a-c6cc4ca0bf47,b3b9aa43-0a3e-440f-8801-e8278aea6067,ceee0880-88b4-4735-aaf9-fc308a818779
